site_id,date,year,tmax_c,tmin_c,tavg_c,precip_mm,et0_mm,rad_mj_m2,wind_ms,rh_pct,gdd_base10
SITE001,2020-09-27,2020,26.7,11.7,19.2,0.0,4.17,19.34,2.6,34.0,9.2
SITE001,2020-09-28,2020,28.7,13.1,20.9,3.4,4.41,13.12,2.2,45.0,10.9
SITE001,2020-09-29,2020,33.6,12.0,22.8,0.8,5.42,13.04,2.5,61.0,12.8
SITE001,2020-09-30,2020,35.1,9.6,22.3,0.0,5.78,18.98,2.2,19.0,12.3
SITE001,2020-10-01,2020,26.7,7.8,17.2,0.0,4.31,18.86,2.2,41.0,7.2
SITE001,2020-10-02,2020,26.0,3.5,14.7,0.5,4.34,12.79,2.7,47.0,4.7
SITE001,2020-10-03,2020,26.5,8.7,17.6,0.0,4.18,18.61,2.3,28.0,7.6
SITE001,2020-10-04,2020,29.9,6.7,18.3,0.0,4.84,18.49,2.8,52.0,8.3
SITE001,2020-10-05,2020,27.9,7.1,17.5,0.0,4.45,18.36,2.7,39.0,7.5
SITE001,2020-10-06,2020,26.1,6.9,16.5,0.0,4.12,18.24,2.7,46.0,6.5
SITE001,2020-10-07,2020,26.0,4.7,15.3,0.0,4.17,18.12,5.2,26.0,5.3
SITE001,2020-10-08,2020,24.9,1.9,13.4,0.0,4.06,17.99,3.6,33.0,3.4
SITE001,2020-10-09,2020,27.0,5.7,16.4,0.0,4.24,17.87,4.7,26.0,6.4
SITE001,2020-10-10,2020,29.1,3.8,16.5,0.0,4.6,17.75,3.1,33.0,6.5
SITE001,2020-10-11,2020,24.1,5.2,14.6,3.6,3.74,12.03,1.7,49.0,4.6
SITE001,2020-10-12,2020,21.1,8.6,14.8,2.0,3.03,11.95,2.8,46.0,4.8
SITE001,2020-10-13,2020,20.2,9.2,14.7,0.8,2.81,11.87,3.3,42.0,4.7
SITE001,2020-10-14,2020,21.1,6.5,13.8,0.7,3.14,11.78,3.0,39.0,3.8
SITE001,2020-10-15,2020,24.8,5.7,15.2,1.0,3.72,11.7,2.1,35.0,5.2
SITE001,2020-10-16,2020,24.8,7.2,16.0,5.1,3.63,11.62,3.1,29.0,6.0
SITE001,2020-10-17,2020,24.8,4.3,14.5,0.0,3.71,16.9,3.7,27.0,4.5
SITE001,2020-10-18,2020,26.9,4.8,15.9,0.0,3.99,16.78,2.6,37.0,5.9
SITE001,2020-10-19,2020,33.3,7.7,20.5,0.4,4.85,11.37,2.4,41.0,10.5
SITE001,2020-10-20,2020,28.6,5.9,17.2,2.0,4.16,11.29,2.2,42.0,7.2
SITE001,2020-10-21,2020,24.5,6.6,15.6,0.5,3.49,11.21,3.5,47.0,5.6
SITE001,2020-10-22,2020,25.9,7.2,16.5,2.9,3.65,11.13,4.7,39.0,6.5
SITE001,2020-10-23,2020,26.5,9.5,18.0,0.4,3.59,11.05,3.1,41.0,8.0
SITE001,2020-10-24,2020,28.5,6.8,17.6,1.6,3.99,10.97,1.9,39.0,7.6
SITE001,2020-10-25,2020,28.9,7.6,18.2,0.2,3.99,10.9,2.8,33.0,8.2
SITE001,2020-10-26,2020,28.9,9.2,19.1,0.4,3.9,10.82,3.8,45.0,9.1
SITE001,2020-10-27,2020,32.1,12.4,22.2,1.7,4.2,10.74,2.3,49.0,12.2
SITE001,2020-10-28,2020,32.4,7.3,19.8,0.0,4.43,15.62,3.1,30.0,9.8
SITE001,2020-10-29,2020,27.9,6.0,17.0,0.0,3.8,15.51,2.5,22.0,7.0
SITE001,2020-10-30,2020,25.0,2.1,13.6,2.0,3.47,10.52,3.8,40.0,3.6
SITE001,2020-10-31,2020,20.6,0.8,10.7,0.9,2.92,10.44,3.7,28.0,0.7
SITE001,2020-11-01,2020,19.1,1.9,10.5,0.1,2.68,10.37,2.7,62.0,0.5
SITE001,2020-11-02,2020,17.6,5.8,11.7,0.9,2.29,10.3,3.1,27.0,1.7
SITE001,2020-11-03,2020,21.4,5.5,13.5,0.7,2.81,10.23,3.3,46.0,3.5
SITE001,2020-11-04,2020,19.4,2.7,11.0,0.0,2.63,14.88,3.2,34.0,1.0
SITE001,2020-11-05,2020,21.8,7.3,14.5,0.0,2.73,14.78,2.8,37.0,4.5
SITE001,2020-11-06,2020,17.7,4.3,11.0,0.0,2.33,14.68,4.3,30.0,1.0
SITE001,2020-11-07,2020,17.0,0.6,8.8,2.1,2.37,9.96,3.1,47.0,0.0
SITE001,2020-11-08,2020,20.3,-0.9,9.7,0.2,2.76,9.89,3.2,70.0,0.0
SITE001,2020-11-09,2020,19.6,-1.1,9.3,2.5,2.67,9.83,3.3,53.0,0.0
SITE001,2020-11-10,2020,16.2,6.8,11.5,0.6,1.93,9.77,5.0,51.0,1.5
SITE001,2020-11-11,2020,20.9,2.2,11.5,0.0,2.71,9.7,2.9,60.0,1.5
SITE001,2020-11-12,2020,21.4,-1.6,9.9,1.2,2.83,9.64,2.9,47.0,0.0
SITE001,2020-11-13,2020,22.4,0.2,11.3,0.0,2.89,14.04,4.0,40.0,1.3
SITE001,2020-11-14,2020,24.1,3.5,13.8,0.0,3.01,13.96,3.4,53.0,3.8
SITE001,2020-11-15,2020,23.5,0.2,11.8,2.3,2.99,9.47,2.3,37.0,1.8
SITE001,2020-11-16,2020,19.0,3.7,11.4,0.3,2.36,9.42,2.3,46.0,1.4
SITE001,2020-11-17,2020,15.5,-3.9,5.8,1.6,2.15,9.36,3.3,67.0,0.0
SITE001,2020-11-18,2020,17.9,2.1,10.0,0.0,2.27,13.64,4.4,52.0,0.0
SITE001,2020-11-19,2020,14.9,0.4,7.6,1.5,1.97,9.26,3.0,38.0,0.0
SITE001,2020-11-20,2020,18.0,0.4,9.2,2.7,2.3,9.21,4.7,57.0,0.0
SITE001,2020-11-21,2020,18.5,0.8,9.7,0.0,2.33,9.16,5.0,57.0,0.0
SITE001,2020-11-22,2020,23.2,1.0,12.1,1.1,2.83,9.11,3.6,55.0,2.1
SITE001,2020-11-23,2020,21.7,-0.0,10.8,0.0,2.66,13.29,4.1,55.0,0.8
SITE001,2020-11-24,2020,21.8,-0.7,10.6,2.0,2.68,9.03,2.6,58.0,0.6
SITE001,2020-11-25,2020,22.8,-0.0,11.4,2.1,2.77,8.98,3.9,55.0,1.4
SITE001,2020-11-26,2020,20.2,2.6,11.4,0.9,2.41,8.94,2.1,60.0,1.4
SITE001,2020-11-27,2020,24.5,-0.6,12.0,0.2,2.93,8.9,2.4,45.0,2.0
SITE001,2020-11-28,2020,20.1,2.8,11.4,5.7,2.37,8.87,3.2,31.0,1.4
SITE001,2020-11-29,2020,18.8,4.0,11.4,1.2,2.19,8.83,2.8,71.0,1.4
SITE001,2020-11-30,2020,16.3,4.5,10.4,5.9,1.88,8.8,3.8,41.0,0.4
SITE001,2020-12-01,2020,16.2,-2.6,6.8,0.0,2.06,12.84,3.6,43.0,0.0
SITE001,2020-12-02,2020,19.3,5.2,12.2,0.0,2.17,12.79,3.5,65.0,2.2
SITE001,2020-12-03,2020,17.8,4.7,11.2,0.0,2.02,12.75,3.3,46.0,1.2
SITE001,2020-12-04,2020,18.3,3.3,10.8,2.0,2.12,8.68,4.0,43.0,0.8
SITE001,2020-12-05,2020,13.4,-0.8,6.3,2.3,1.73,8.65,3.6,67.0,0.0
SITE001,2020-12-06,2020,9.5,-4.8,2.4,0.0,1.45,12.64,3.6,49.0,0.0
SITE001,2020-12-07,2020,7.4,-2.8,2.3,0.0,1.21,8.61,4.1,42.0,0.0
SITE001,2020-12-08,2020,10.5,-5.6,2.5,0.9,1.53,8.59,3.0,62.0,0.0
SITE001,2020-12-09,2020,10.6,-5.7,2.4,1.2,1.54,8.57,3.6,38.0,0.0
SITE001,2020-12-10,2020,7.0,-4.8,1.1,0.0,1.22,12.53,4.1,55.0,0.0
SITE001,2020-12-11,2020,7.9,-0.6,3.7,0.3,1.18,8.54,2.6,78.0,0.0
SITE001,2020-12-12,2020,9.4,2.7,6.0,5.0,1.16,8.52,3.3,46.0,0.0
SITE001,2020-12-13,2020,12.5,3.8,8.2,2.5,1.44,8.51,2.5,34.0,0.0
SITE001,2020-12-14,2020,15.2,2.9,9.1,4.4,1.77,8.5,4.8,65.0,0.0
SITE001,2020-12-15,2020,13.4,-1.4,6.0,2.2,1.72,8.49,3.3,77.0,0.0
SITE001,2020-12-16,2020,17.7,-4.0,6.9,1.7,2.15,8.49,2.5,52.0,0.0
SITE001,2020-12-17,2020,17.4,-0.6,8.4,0.6,2.08,8.48,2.1,52.0,0.0
SITE001,2020-12-18,2020,15.2,0.7,7.9,0.3,1.83,8.48,2.8,78.0,0.0
SITE001,2020-12-19,2020,16.0,4.1,10.0,8.5,1.79,8.48,3.0,60.0,0.0
SITE001,2020-12-20,2020,14.7,-1.0,6.8,0.9,1.82,8.48,2.6,51.0,0.0
SITE001,2020-12-21,2020,13.8,1.2,7.5,4.0,1.67,8.48,3.2,62.0,0.0
SITE001,2020-12-22,2020,15.8,0.2,8.0,0.0,1.91,12.43,3.8,38.0,0.0
SITE001,2020-12-23,2020,15.9,-4.8,5.6,0.0,1.99,8.49,3.8,72.0,0.0
SITE001,2020-12-24,2020,12.7,0.9,6.8,5.7,1.58,8.5,3.0,56.0,0.0
SITE001,2020-12-25,2020,19.1,2.7,10.9,1.1,2.18,8.51,2.7,66.0,0.9
SITE001,2020-12-26,2020,15.7,-4.3,5.7,0.3,1.97,8.52,3.0,66.0,0.0
SITE001,2020-12-27,2020,12.2,-3.0,4.6,0.3,1.64,8.53,4.1,41.0,0.0
SITE001,2020-12-28,2020,15.4,5.3,10.4,0.4,1.68,8.55,3.8,47.0,0.4
SITE001,2020-12-29,2020,17.2,0.8,9.0,0.5,2.05,8.57,3.2,58.0,0.0
SITE001,2020-12-30,2020,17.5,1.2,9.3,0.2,2.07,8.59,2.6,44.0,0.0
SITE001,2020-12-31,2020,17.1,1.4,9.2,0.0,2.03,12.61,3.0,12.0,0.0
SITE001,2021-01-01,2021,13.9,3.8,8.9,0.0,1.61,12.61,2.5,39.0,0.0
SITE001,2021-01-02,2021,14.2,0.5,7.3,0.0,1.77,12.64,2.9,38.0,0.0
SITE001,2021-01-03,2021,9.1,-2.1,3.5,0.0,1.36,12.67,2.2,51.0,0.0
SITE001,2021-01-04,2021,11.6,-3.7,3.9,0.6,1.62,8.68,3.7,69.0,0.0
SITE001,2021-01-05,2021,13.9,-0.6,6.7,1.9,1.79,8.71,4.8,64.0,0.0
SITE001,2021-01-06,2021,16.4,-2.8,6.8,5.2,2.07,8.73,4.5,53.0,0.0
SITE001,2021-01-07,2021,19.8,-3.0,8.4,1.6,2.42,8.76,5.5,44.0,0.0
SITE001,2021-01-08,2021,19.5,-6.4,6.6,0.1,2.4,8.8,3.0,46.0,0.0
SITE001,2021-01-09,2021,17.8,-3.3,7.2,0.9,2.24,8.83,2.8,37.0,0.0
SITE001,2021-01-10,2021,18.8,-3.6,7.6,0.3,2.35,8.87,3.2,34.0,0.0
SITE001,2021-01-11,2021,14.6,-1.0,6.8,0.3,1.91,8.9,2.3,55.0,0.0
SITE001,2021-01-12,2021,13.3,-2.9,5.2,2.7,1.82,8.94,3.1,39.0,0.0
SITE001,2021-01-13,2021,15.4,-3.3,6.0,1.4,2.04,8.98,3.3,45.0,0.0
SITE001,2021-01-14,2021,16.1,-5.0,5.6,0.0,2.13,13.22,2.9,41.0,0.0
SITE001,2021-01-15,2021,11.3,-1.7,4.8,1.2,1.63,9.07,2.7,54.0,0.0
SITE001,2021-01-16,2021,14.9,-2.8,6.1,0.0,2.02,13.35,4.2,51.0,0.0
SITE001,2021-01-17,2021,14.3,-3.3,5.5,2.4,1.97,9.16,3.4,39.0,0.0
SITE001,2021-01-18,2021,18.5,-1.7,8.4,0.2,2.39,9.21,3.0,50.0,0.0
SITE001,2021-01-19,2021,11.1,-5.4,2.8,0.0,1.71,13.57,3.9,45.0,0.0
SITE001,2021-01-20,2021,18.8,-4.7,7.1,0.0,2.47,13.64,3.8,36.0,0.0
SITE001,2021-01-21,2021,14.3,-4.0,5.2,1.9,2.03,9.37,2.7,44.0,0.0
SITE001,2021-01-22,2021,10.2,-5.9,2.1,0.3,1.66,9.42,2.7,50.0,0.0
SITE001,2021-01-23,2021,9.9,-1.4,4.2,0.8,1.54,9.48,4.5,60.0,0.0
SITE001,2021-01-24,2021,8.4,-0.8,3.8,1.8,1.38,9.53,2.6,45.0,0.0
SITE001,2021-01-25,2021,8.4,-0.7,3.9,0.1,1.38,9.59,3.7,39.0,0.0
SITE001,2021-01-26,2021,10.3,-0.5,4.9,0.3,1.58,9.65,2.9,55.0,0.0
SITE001,2021-01-27,2021,7.0,0.3,3.7,0.1,1.19,9.71,2.3,59.0,0.0
SITE001,2021-01-28,2021,12.0,-4.0,4.0,1.6,1.88,9.77,3.3,50.0,0.0
SITE001,2021-01-29,2021,13.2,-2.5,5.3,1.9,1.98,9.84,2.8,39.0,0.0
SITE001,2021-01-30,2021,12.4,-2.0,5.2,0.1,1.91,9.9,3.4,44.0,0.0
SITE001,2021-01-31,2021,13.9,-4.6,4.7,0.0,2.12,14.6,2.7,41.0,0.0
SITE001,2021-02-01,2021,16.1,-0.0,8.0,1.6,2.29,10.04,2.7,59.0,0.0
SITE001,2021-02-02,2021,17.0,-3.4,6.8,3.5,2.47,10.1,2.8,51.0,0.0
SITE001,2021-02-03,2021,16.3,1.5,8.9,4.9,2.3,10.17,2.6,51.0,0.0
SITE001,2021-02-04,2021,12.8,-3.9,4.5,3.1,2.06,10.24,4.7,44.0,0.0
SITE001,2021-02-05,2021,14.4,-5.8,4.3,1.1,2.25,10.32,7.3,61.0,0.0
SITE001,2021-02-06,2021,13.9,-5.4,4.2,0.0,2.22,15.22,4.3,41.0,0.0
SITE001,2021-02-07,2021,16.8,-3.0,6.9,0.8,2.54,10.46,3.6,38.0,0.0
SITE001,2021-02-08,2021,18.4,-4.1,7.2,0.3,2.75,10.54,2.6,64.0,0.0
SITE001,2021-02-09,2021,16.0,-1.5,7.3,9.5,2.45,10.61,5.4,57.0,0.0
SITE001,2021-02-10,2021,11.0,0.8,5.9,0.7,1.79,10.69,2.7,44.0,0.0
SITE001,2021-02-11,2021,13.6,1.0,7.3,2.3,2.12,10.77,3.2,58.0,0.0
SITE001,2021-02-12,2021,7.9,-5.0,1.4,0.0,1.65,15.88,4.4,20.0,0.0
SITE001,2021-02-13,2021,8.4,-4.2,2.1,0.4,1.7,10.92,3.2,41.0,0.0
SITE001,2021-02-14,2021,11.8,-5.1,3.3,2.0,2.1,11.0,2.7,41.0,0.0
SITE001,2021-02-15,2021,12.2,-5.2,3.5,0.0,2.17,11.08,2.9,37.0,0.0
SITE001,2021-02-16,2021,18.2,2.1,10.1,1.6,2.75,11.16,6.0,56.0,0.1
SITE001,2021-02-17,2021,13.4,0.2,6.8,1.1,2.21,11.24,4.4,56.0,0.0
SITE001,2021-02-18,2021,14.1,-0.8,6.7,0.0,2.35,16.59,4.6,35.0,0.0
SITE001,2021-02-19,2021,15.2,-2.5,6.3,1.4,2.56,11.41,4.0,49.0,0.0
SITE001,2021-02-20,2021,15.2,-1.2,7.0,1.2,2.54,11.49,3.8,32.0,0.0
SITE001,2021-02-21,2021,18.2,-3.0,7.6,1.7,2.98,11.57,3.2,53.0,0.0
SITE001,2021-02-22,2021,19.6,-0.8,9.4,0.0,3.15,17.07,3.2,39.0,0.0
SITE001,2021-02-23,2021,13.9,1.4,7.6,0.0,2.33,17.2,2.0,36.0,0.0
SITE001,2021-02-24,2021,9.7,-1.1,4.3,1.0,1.9,11.83,7.5,42.0,0.0
SITE001,2021-02-25,2021,14.9,-0.5,7.2,0.6,2.57,11.91,5.1,48.0,0.0
SITE001,2021-02-26,2021,17.2,-0.8,8.2,2.4,2.91,12.0,3.4,88.0,0.0
SITE001,2021-02-27,2021,14.2,-3.1,5.5,0.3,2.58,12.08,4.5,36.0,0.0
SITE001,2021-02-28,2021,12.1,-6.3,2.9,0.1,2.38,12.17,2.2,38.0,0.0
SITE001,2021-03-01,2021,20.7,3.1,11.9,0.2,3.36,12.25,2.8,43.0,1.9
SITE001,2021-03-02,2021,23.4,4.2,13.8,2.9,3.77,12.34,2.2,50.0,3.8
SITE001,2021-03-03,2021,19.7,-0.3,9.7,9.4,3.37,12.42,3.1,49.0,0.0
SITE001,2021-03-04,2021,22.2,-0.3,11.0,0.0,3.75,18.32,3.9,45.0,1.0
SITE001,2021-03-05,2021,17.4,3.2,10.3,0.7,2.94,12.59,3.3,41.0,0.3
SITE001,2021-03-06,2021,16.7,1.5,9.1,0.7,2.93,12.68,5.1,45.0,0.0
SITE001,2021-03-07,2021,19.0,1.8,10.4,3.6,3.29,12.77,2.4,57.0,0.4
SITE001,2021-03-08,2021,22.2,-0.1,11.1,3.7,3.85,12.85,3.2,56.0,1.1
SITE001,2021-03-09,2021,18.2,1.1,9.6,0.1,3.23,12.94,3.5,60.0,0.0
SITE001,2021-03-10,2021,17.5,4.4,11.0,1.4,2.97,13.02,3.9,40.0,1.0
SITE001,2021-03-11,2021,15.7,4.9,10.3,1.5,2.66,13.11,3.7,94.0,0.3
SITE001,2021-03-12,2021,14.7,-0.1,7.3,1.2,2.81,13.19,3.0,66.0,0.0
SITE001,2021-03-13,2021,15.4,2.6,9.0,3.2,2.81,13.28,3.7,58.0,0.0
SITE001,2021-03-14,2021,22.8,7.1,15.0,0.0,3.82,19.57,5.3,25.0,5.0
SITE001,2021-03-15,2021,19.7,5.9,12.8,1.7,3.36,13.44,3.7,50.0,2.8
SITE001,2021-03-16,2021,17.2,2.0,9.6,0.0,3.18,19.82,3.0,35.0,0.0
SITE001,2021-03-17,2021,17.8,1.4,9.6,1.3,3.33,13.61,2.6,49.0,0.0
SITE001,2021-03-18,2021,18.0,9.9,13.9,3.2,2.73,13.69,2.1,64.0,3.9
SITE001,2021-03-19,2021,19.5,2.5,11.0,2.2,3.6,13.78,2.2,47.0,1.0
SITE001,2021-03-20,2021,23.0,2.4,12.7,0.9,4.23,13.86,2.1,33.0,2.7
SITE001,2021-03-21,2021,23.6,2.1,12.9,7.7,4.37,13.94,1.9,58.0,2.9
SITE001,2021-03-22,2021,26.3,5.4,15.8,6.6,4.75,14.02,4.6,48.0,5.8
SITE001,2021-03-23,2021,21.9,4.3,13.1,5.2,4.03,14.1,4.5,67.0,3.1
SITE001,2021-03-24,2021,20.5,-0.3,10.1,0.2,3.98,14.18,2.9,60.0,0.1
SITE001,2021-03-25,2021,22.9,2.6,12.8,0.0,4.33,20.88,2.6,47.0,2.8
SITE001,2021-03-26,2021,22.0,5.9,13.9,0.0,4.02,21.0,3.3,45.0,3.9
SITE001,2021-03-27,2021,22.6,3.6,13.1,0.0,4.28,21.11,3.3,35.0,3.1
SITE001,2021-03-28,2021,21.4,6.4,13.9,0.0,3.92,21.22,4.1,26.0,3.9
SITE001,2021-03-29,2021,25.0,3.3,14.1,1.0,4.77,14.56,2.5,64.0,4.1
SITE001,2021-03-30,2021,19.9,-2.4,8.8,0.8,4.05,14.64,3.3,44.0,0.0
SITE001,2021-03-31,2021,22.0,3.3,12.7,4.9,4.27,14.71,5.9,61.0,2.7
SITE001,2021-04-01,2021,24.9,11.4,18.1,0.9,4.3,14.79,3.3,51.0,8.1
SITE001,2021-04-02,2021,27.4,12.4,19.9,0.2,4.77,14.86,4.2,41.0,9.9
SITE001,2021-04-03,2021,28.5,11.3,19.9,1.0,5.14,14.93,3.5,52.0,9.9
SITE001,2021-04-04,2021,26.0,7.6,16.8,0.5,4.9,15.0,1.7,53.0,6.8
SITE001,2021-04-05,2021,28.4,5.1,16.8,1.1,5.54,15.07,2.4,30.0,6.8
SITE001,2021-04-06,2021,30.5,6.5,18.5,1.6,5.93,15.14,3.7,49.0,8.5
SITE001,2021-04-07,2021,28.2,11.6,19.9,3.8,5.14,15.21,3.3,32.0,9.9
SITE001,2021-04-08,2021,22.8,13.2,18.0,0.0,3.72,22.38,3.7,23.0,8.0
SITE001,2021-04-09,2021,24.4,8.1,16.3,0.0,4.64,22.47,1.7,46.0,6.3
SITE001,2021-04-10,2021,23.9,3.5,13.7,0.0,4.82,22.57,2.3,18.0,3.7
SITE001,2021-04-11,2021,27.2,2.3,14.8,0.2,5.54,15.47,3.2,50.0,4.8
SITE001,2021-04-12,2021,24.6,6.0,15.3,4.4,4.89,15.53,5.5,47.0,5.3
SITE001,2021-04-13,2021,22.8,5.5,14.1,0.5,4.56,15.6,3.9,56.0,4.1
SITE001,2021-04-14,2021,24.7,5.6,15.1,1.9,4.97,15.66,3.7,57.0,5.1
SITE001,2021-04-15,2021,21.6,6.8,14.2,0.7,4.25,15.72,3.2,58.0,4.2
SITE001,2021-04-16,2021,21.9,13.6,17.8,0.1,3.56,15.78,3.9,47.0,7.8
SITE001,2021-04-17,2021,28.6,8.4,18.5,0.0,5.7,23.2,2.1,29.0,8.5
SITE001,2021-04-18,2021,26.8,4.1,15.4,0.0,5.54,15.89,3.9,52.0,5.4
SITE001,2021-04-19,2021,29.5,8.3,18.9,0.1,5.94,15.95,4.7,45.0,8.9
SITE001,2021-04-20,2021,29.3,5.5,17.4,4.7,6.05,16.0,2.4,39.0,7.4
SITE001,2021-04-21,2021,28.8,7.9,18.3,0.1,5.84,16.06,3.6,56.0,8.3
SITE001,2021-04-22,2021,30.6,9.3,19.9,0.3,6.19,16.11,1.9,62.0,9.9
SITE001,2021-04-23,2021,23.7,5.1,14.4,0.0,4.93,23.68,5.3,28.0,4.4
SITE001,2021-04-24,2021,22.3,6.7,14.5,0.0,4.56,23.75,2.4,40.0,4.5
SITE001,2021-04-25,2021,30.4,7.4,18.9,3.3,6.3,16.26,3.2,45.0,8.9
SITE001,2021-04-26,2021,29.8,5.8,17.8,1.0,6.26,16.31,5.1,25.0,7.8
SITE001,2021-04-27,2021,31.5,8.0,19.7,6.6,6.55,16.36,2.3,53.0,9.7
SITE001,2021-04-28,2021,27.8,8.0,17.9,0.8,5.74,16.41,4.3,46.0,7.9
SITE001,2021-04-29,2021,31.4,8.4,19.9,0.2,6.54,16.45,3.7,61.0,9.9
SITE001,2021-04-30,2021,31.9,7.2,19.5,1.8,6.75,16.5,2.3,38.0,9.5
SITE001,2021-05-01,2021,30.3,8.1,19.2,0.0,6.36,16.54,3.2,50.0,9.2
SITE001,2021-05-02,2021,33.0,10.6,21.8,6.9,6.85,16.58,3.1,30.0,11.8
SITE001,2021-05-03,2021,28.0,13.2,20.6,2.6,5.42,16.62,3.5,50.0,10.6
SITE001,2021-05-04,2021,24.7,10.7,17.7,0.9,4.88,16.67,3.9,54.0,7.7
SITE001,2021-05-05,2021,29.3,10.6,19.9,1.3,6.0,16.7,7.6,46.0,9.9
SITE001,2021-05-06,2021,30.7,4.4,17.6,3.1,6.68,16.74,3.2,50.0,7.6
SITE001,2021-05-07,2021,30.2,10.3,20.3,1.4,6.28,16.78,3.4,36.0,10.3
SITE001,2021-05-08,2021,31.2,10.8,21.0,0.0,6.48,16.82,2.9,30.0,11.0
SITE001,2021-05-09,2021,29.2,9.5,19.4,0.0,6.13,16.85,1.3,21.0,9.4
SITE001,2021-05-10,2021,32.3,11.1,21.7,0.0,6.76,24.74,2.7,42.0,11.7
SITE001,2021-05-11,2021,28.6,9.0,18.8,0.6,6.04,16.92,1.8,33.0,8.8
SITE001,2021-05-12,2021,31.1,11.2,21.1,1.5,6.48,16.95,3.5,70.0,11.1
SITE001,2021-05-13,2021,33.8,8.5,21.2,0.4,7.34,16.98,3.1,59.0,11.2
SITE001,2021-05-14,2021,33.2,8.6,20.9,4.3,7.19,17.01,2.9,34.0,10.9
SITE001,2021-05-15,2021,28.8,8.8,18.8,1.0,6.15,17.04,3.0,55.0,8.8
SITE001,2021-05-16,2021,26.9,15.2,21.1,0.4,5.0,17.07,5.6,40.0,11.1
SITE001,2021-05-17,2021,27.0,15.0,21.0,7.1,5.05,17.1,3.2,44.0,11.0
SITE001,2021-05-18,2021,26.3,13.9,20.1,0.0,5.03,25.09,3.2,33.0,10.1
SITE001,2021-05-19,2021,29.2,8.2,18.7,1.7,6.31,17.15,2.4,32.0,8.7
SITE001,2021-05-20,2021,31.0,10.0,20.5,2.5,6.65,17.18,3.2,51.0,10.5
SITE001,2021-05-21,2021,36.7,9.4,23.0,0.0,8.07,25.19,3.1,30.0,13.0
SITE001,2021-05-22,2021,33.1,8.0,20.5,0.0,7.28,25.23,3.2,51.0,10.5
SITE001,2021-05-23,2021,40.0,13.8,26.9,0.0,8.69,25.26,3.5,46.0,16.9
SITE001,2021-05-24,2021,36.5,12.8,24.7,2.0,7.86,17.27,6.5,46.0,14.7
SITE001,2021-05-25,2021,36.6,18.6,27.6,1.1,7.34,17.29,1.9,48.0,17.6
SITE001,2021-05-26,2021,32.6,12.6,22.6,3.8,6.89,17.3,2.3,37.0,12.6
SITE001,2021-05-27,2021,28.3,10.5,19.4,0.3,5.98,17.32,4.1,52.0,9.4
SITE001,2021-05-28,2021,32.6,10.6,21.6,3.1,7.06,17.34,2.9,36.0,11.6
SITE001,2021-05-29,2021,28.5,8.1,18.3,2.5,6.23,17.36,2.0,59.0,8.3
SITE001,2021-05-30,2021,31.4,15.4,23.4,0.0,6.31,25.45,2.9,39.0,13.4
SITE001,2021-05-31,2021,34.1,15.8,25.0,1.2,6.99,17.39,3.5,38.0,15.0
SITE001,2021-06-01,2021,39.6,13.8,26.7,1.5,8.67,17.4,4.4,28.0,16.7
SITE001,2021-06-02,2021,36.5,17.2,26.8,0.3,7.52,17.42,3.9,29.0,16.8
SITE001,2021-06-03,2021,34.5,13.8,24.2,2.0,7.33,17.43,2.5,30.0,14.2
SITE001,2021-06-04,2021,36.9,14.8,25.9,0.3,7.89,17.44,4.7,49.0,15.9
SITE001,2021-06-05,2021,45.9,22.2,34.0,0.0,9.7,25.56,3.8,16.0,24.0
SITE001,2021-06-06,2021,45.3,16.2,30.7,1.5,10.06,17.46,1.8,56.0,20.7
SITE001,2021-06-07,2021,41.6,14.8,28.2,2.5,9.18,17.47,1.0,35.0,18.2
SITE001,2021-06-08,2021,34.6,15.3,25.0,0.1,7.21,17.48,3.3,50.0,15.0
SITE001,2021-06-09,2021,36.4,20.7,28.6,2.7,7.06,17.49,2.2,41.0,18.6
SITE001,2021-06-10,2021,33.9,18.0,25.9,0.7,6.73,17.49,5.0,45.0,15.9
SITE001,2021-06-11,2021,32.9,15.9,24.4,4.2,6.7,17.5,4.9,39.0,14.4
SITE001,2021-06-12,2021,36.2,17.1,26.6,0.0,7.48,25.64,4.0,37.0,16.6
SITE001,2021-06-13,2021,36.9,19.8,28.4,0.4,7.37,17.51,4.7,45.0,18.4
SITE001,2021-06-14,2021,34.7,14.4,24.6,1.1,7.37,17.51,2.8,47.0,14.6
SITE001,2021-06-15,2021,33.7,13.2,23.4,0.0,7.2,25.66,1.9,15.0,13.4
SITE001,2021-06-16,2021,32.8,14.2,23.5,0.0,6.87,25.66,2.8,36.0,13.5
SITE001,2021-06-17,2021,37.9,14.9,26.4,3.8,8.17,17.52,3.6,44.0,16.4
SITE001,2021-06-18,2021,38.6,15.7,27.2,0.4,8.3,17.52,6.1,59.0,17.2
SITE001,2021-06-19,2021,37.7,16.7,27.2,0.1,7.97,17.52,4.3,38.0,17.2
SITE001,2021-06-20,2021,36.3,14.3,25.3,1.2,7.79,17.52,4.1,46.0,15.3
SITE001,2021-06-21,2021,33.7,15.2,24.4,1.9,7.03,17.52,3.5,59.0,14.4
SITE001,2021-06-22,2021,35.8,17.6,26.7,0.4,7.33,17.52,3.2,33.0,16.7
SITE001,2021-06-23,2021,32.1,13.3,22.7,0.4,6.77,17.51,5.0,40.0,12.7
SITE001,2021-06-24,2021,32.3,15.1,23.7,0.0,6.64,17.51,2.8,49.0,13.7
