site_id,year,tmax_avg_c,tmin_avg_c,tavg_c,precip_mm,et0_mm,gdd_base10,frost_days,heat_days_gt35,rh_mean_pct,wind_ms,sunshine_h_day,precip_anom_pct,temp_anom_c
SITE008,2003,22.6,4.0,12.9,209.6,1462.0,1999,115,8,39.0,2.7,8.4,24,-0.02
SITE008,2004,22.4,3.8,12.7,169.6,1464.0,1983,117,8,39.0,3.6,8.5,0,-0.18
SITE008,2005,22.4,3.8,12.7,194.5,1456.0,1980,117,8,39.0,3.6,8.5,15,-0.21
SITE008,2006,22.4,3.8,12.7,216.9,1451.0,1980,117,8,40.0,3.2,8.3,28,-0.21
SITE008,2007,22.4,3.8,12.7,213.4,1453.0,1984,117,8,39.0,3.2,8.4,26,-0.17
SITE008,2008,22.5,3.8,12.8,144.6,1473.0,1987,116,8,38.0,3.1,8.4,-14,-0.15
SITE008,2009,22.5,3.9,12.8,152.4,1474.0,1994,116,8,38.0,3.1,8.7,-10,-0.07
SITE008,2010,22.6,4.0,12.9,143.2,1481.0,2003,115,8,37.0,2.9,8.4,-15,0.02
SITE008,2011,22.7,4.1,13.1,119.0,1493.0,2014,114,8,37.0,2.9,8.7,-30,0.13
SITE008,2012,22.7,4.1,13.0,159.5,1481.0,2013,114,8,37.0,3.2,8.4,-6,0.12
SITE008,2013,22.9,4.2,13.2,82.2,1507.0,2025,113,8,36.0,3.0,9.1,-51,0.24
SITE008,2014,22.8,4.1,13.1,131.4,1491.0,2018,113,8,37.0,3.6,8.6,-22,0.17
SITE008,2015,22.9,4.2,13.2,152.7,1489.0,2026,113,8,37.0,3.0,8.7,-10,0.25
SITE008,2016,22.8,4.2,13.1,184.2,1478.0,2020,113,8,38.0,3.0,8.5,9,0.19
SITE008,2017,22.7,4.1,13.0,163.5,1481.0,2014,114,8,37.0,3.3,8.6,-3,0.13
SITE008,2018,22.9,4.3,13.2,111.6,1503.0,2032,112,8,36.0,2.9,8.7,-34,0.31
SITE008,2019,22.9,4.3,13.2,209.9,1477.0,2032,112,8,37.0,3.1,8.8,24,0.31
SITE008,2020,22.9,4.3,13.2,117.5,1502.0,2034,112,8,36.0,3.4,8.9,-30,0.33
SITE008,2021,23.0,4.4,13.4,106.2,1511.0,2044,111,9,35.0,3.4,8.7,-37,0.43
SITE008,2022,23.1,4.4,13.4,119.8,1509.0,2048,111,9,35.0,3.4,8.8,-29,0.47
SITE008,2023,23.1,4.5,13.4,142.6,1505.0,2053,110,9,35.0,3.2,8.5,-16,0.52
SITE008,2024,23.0,4.4,13.3,254.2,1470.0,2041,111,8,38.0,2.9,8.1,50,0.4
SITE009,1991,22.2,3.6,12.5,464.4,1438.0,1987,118,10,41.0,2.8,8.8,32,-0.63
SITE009,1992,22.3,3.7,12.6,502.7,1436.0,1993,118,10,42.0,3.2,8.7,43,-0.57
SITE009,1993,22.4,3.8,12.7,327.8,1463.0,2004,117,10,40.0,3.5,8.6,-7,-0.46
SITE009,1994,22.5,3.8,12.8,231.8,1478.0,2012,116,10,38.0,3.0,8.6,-34,-0.38
SITE009,1995,22.4,3.8,12.7,318.5,1464.0,2006,116,10,40.0,3.2,8.6,-10,-0.45
SITE009,1996,22.4,3.8,12.7,130.6,1488.0,2005,117,10,38.0,3.4,9.0,-63,-0.45
SITE009,1997,22.5,3.9,12.8,822.0,1405.0,2013,116,10,44.0,3.1,8.0,134,-0.38
SITE009,1998,22.4,3.8,12.7,294.2,1468.0,2007,116,10,39.0,3.2,8.7,-16,-0.43
SITE009,1999,22.4,3.8,12.7,409.7,1453.0,2006,116,10,40.0,3.5,8.2,16,-0.44
SITE009,2000,22.5,3.8,12.8,356.7,1462.0,2011,116,10,40.0,3.4,8.7,1,-0.39
SITE009,2001,22.4,3.8,12.7,266.9,1471.0,2005,117,10,39.0,3.1,9.0,-24,-0.45
SITE009,2002,22.5,3.8,12.8,312.5,1467.0,2010,116,10,39.0,3.1,8.7,-11,-0.41
SITE009,2003,22.5,3.9,12.8,283.6,1473.0,2016,116,10,39.0,3.3,8.7,-19,-0.35
SITE009,2004,22.6,3.9,12.9,413.6,1460.0,2022,115,10,40.0,3.2,8.6,18,-0.28
SITE009,2005,22.6,4.0,12.9,270.9,1481.0,2028,115,10,38.0,3.0,8.6,-23,-0.23
SITE009,2006,22.6,3.9,12.9,185.5,1488.0,2021,115,10,38.0,3.6,8.6,-47,-0.3
SITE009,2007,22.7,4.0,13.0,496.4,1454.0,2030,114,10,40.0,3.0,8.2,41,-0.21
SITE009,2008,22.7,4.1,13.0,240.4,1488.0,2034,114,10,38.0,3.5,8.6,-32,-0.17
SITE009,2009,22.8,4.2,13.1,233.5,1494.0,2045,113,10,37.0,3.2,8.7,-34,-0.06
SITE009,2010,22.9,4.2,13.2,512.2,1461.0,2051,112,10,39.0,3.3,8.3,46,0.0
SITE009,2011,22.9,4.3,13.2,284.8,1493.0,2058,112,10,37.0,3.3,8.6,-19,0.07
SITE009,2012,23.1,4.4,13.4,155.9,1517.0,2074,110,10,35.0,3.3,9.1,-56,0.22
SITE009,2013,23.2,4.5,13.5,264.3,1508.0,2083,110,11,36.0,3.2,8.6,-25,0.31
SITE009,2014,23.2,4.5,13.5,365.5,1494.0,2082,110,11,37.0,3.1,8.7,4,0.3
SITE009,2015,23.3,4.6,13.6,359.9,1500.0,2093,109,11,36.0,3.4,8.6,2,0.41
SITE009,2016,23.3,4.6,13.6,371.3,1499.0,2094,109,11,37.0,2.9,8.5,5,0.41
SITE009,2017,23.4,4.8,13.7,309.3,1513.0,2107,108,11,35.0,3.6,8.6,-12,0.54
SITE009,2018,23.4,4.8,13.7,382.2,1505.0,2109,107,11,36.0,3.5,8.4,9,0.57
SITE009,2019,23.4,4.8,13.7,463.3,1495.0,2110,107,11,37.0,3.1,8.2,32,0.57
SITE009,2020,23.5,4.9,13.8,387.8,1508.0,2118,107,11,36.0,3.1,8.6,10,0.65
SITE009,2021,23.6,4.9,13.9,230.1,1530.0,2121,106,11,34.0,2.8,8.6,-35,0.68
SITE009,2022,23.6,5.0,13.9,149.5,1543.0,2126,106,11,33.0,3.4,9.1,-58,0.73
SITE009,2023,23.6,4.9,13.9,148.5,1542.0,2124,106,11,33.0,3.3,8.6,-58,0.71
SITE009,2024,23.7,5.1,14.0,389.6,1518.0,2139,105,11,35.0,3.1,8.5,11,0.86
SITE010,1991,36.9,19.8,28.0,249.4,2122.0,6603,0,163,40.0,3.3,8.9,-37,-0.85
SITE010,1992,37.1,19.9,28.1,434.0,2099.0,6651,0,165,41.0,3.3,8.5,9,-0.71
SITE010,1993,37.1,20.0,28.2,294.5,2124.0,6669,0,166,40.0,3.0,8.8,-26,-0.65
SITE010,1994,37.2,20.0,28.3,364.4,2116.0,6693,0,167,40.0,3.3,8.5,-8,-0.58
SITE010,1995,37.3,20.1,28.3,199.2,2145.0,6719,0,169,39.0,3.0,8.9,-50,-0.51
SITE010,1996,37.3,20.2,28.4,464.5,2107.0,6746,0,170,40.0,3.4,8.5,17,-0.43
SITE010,1997,37.4,20.3,28.5,508.1,2105.0,6786,0,172,40.0,3.1,8.3,28,-0.31
SITE010,1998,37.4,20.3,28.5,347.4,2130.0,6781,0,172,39.0,3.3,8.5,-13,-0.33
SITE010,1999,37.4,20.3,28.5,291.8,2138.0,6776,0,172,39.0,3.5,8.8,-27,-0.34
SITE010,2000,37.5,20.4,28.6,238.6,2152.0,6816,0,174,38.0,3.3,8.8,-40,-0.23
SITE010,2001,37.6,20.4,28.6,163.6,2166.0,6827,0,174,37.0,3.3,9.0,-59,-0.2
SITE010,2002,37.6,20.5,28.7,462.0,2120.0,6844,0,175,39.0,3.4,8.6,16,-0.15
SITE010,2003,37.7,20.5,28.7,458.1,2123.0,6860,0,176,39.0,2.9,8.5,15,-0.1
SITE010,2004,37.7,20.5,28.8,258.5,2156.0,6867,0,176,37.0,3.3,8.7,-35,-0.08
SITE010,2005,37.7,20.6,28.8,433.6,2129.0,6879,0,177,38.0,3.2,8.7,9,-0.05
SITE010,2006,37.8,20.7,28.9,306.3,2153.0,6907,0,178,37.0,3.2,8.6,-23,0.04
SITE010,2007,37.7,20.6,28.8,318.9,2147.0,6874,0,177,38.0,3.0,8.7,-20,-0.06
SITE010,2008,37.7,20.6,28.8,290.0,2151.0,6872,0,176,37.0,2.9,8.7,-27,-0.06
SITE010,2009,37.7,20.6,28.8,336.6,2146.0,6890,0,177,38.0,3.0,8.6,-15,-0.01
SITE010,2010,37.8,20.6,28.9,560.8,2112.0,6904,0,178,39.0,3.0,8.2,41,0.03
SITE010,2011,37.8,20.7,28.9,451.8,2132.0,6922,0,179,38.0,3.2,8.4,14,0.08
SITE010,2012,37.9,20.8,29.0,287.5,2161.0,6944,0,180,37.0,3.2,8.6,-28,0.14
SITE010,2013,37.9,20.8,29.0,377.2,2149.0,6956,0,181,37.0,3.6,8.4,-5,0.18
SITE010,2014,38.0,20.9,29.1,478.3,2136.0,6986,0,182,38.0,3.2,8.5,20,0.27
SITE010,2015,38.1,21.0,29.2,384.4,2156.0,7020,0,184,36.0,3.1,8.3,-3,0.37
SITE010,2016,38.1,21.0,29.2,272.4,2174.0,7017,0,184,36.0,2.7,8.4,-32,0.36
SITE010,2017,38.1,21.0,29.2,220.2,2183.0,7021,0,184,35.0,3.1,8.9,-45,0.37
SITE010,2018,38.2,21.0,29.3,578.1,2127.0,7037,0,185,38.0,3.5,8.2,45,0.41
SITE010,2019,38.2,21.0,29.3,364.7,2161.0,7036,0,185,36.0,3.3,8.7,-8,0.41
SITE010,2020,38.3,21.1,29.3,437.2,2154.0,7068,0,187,36.0,3.2,8.6,10,0.5
SITE010,2021,38.4,21.2,29.4,221.2,2193.0,7100,0,188,34.0,3.4,8.6,-44,0.6
SITE010,2022,38.3,21.2,29.4,506.4,2145.0,7091,0,188,37.0,3.5,8.2,27,0.57
SITE010,2023,38.4,21.2,29.5,234.5,2192.0,7105,0,188,34.0,2.9,8.8,-41,0.61
SITE010,2024,38.5,21.3,29.6,218.9,2199.0,7143,0,190,34.0,3.4,9.1,-45,0.72
SITE011,1991,37.3,19.5,28.0,114.6,2187.0,6611,0,169,38.0,3.1,8.9,-58,-0.55
SITE011,1992,37.4,19.5,28.1,353.6,2134.0,6630,0,170,41.0,2.9,8.4,28,-0.49
SITE011,1993,37.3,19.5,28.1,163.6,2177.0,6620,0,170,39.0,3.3,8.8,-41,-0.52
SITE011,1994,37.4,19.6,28.1,208.0,2171.0,6648,0,171,39.0,3.6,8.7,-25,-0.44
SITE011,1995,37.6,19.7,28.3,160.2,2190.0,6706,0,174,38.0,3.1,9.0,-42,-0.27
SITE011,1996,37.5,19.7,28.3,672.5,2068.0,6693,0,174,44.0,3.2,7.6,144,-0.31
SITE011,1997,37.7,19.8,28.4,331.0,2153.0,6732,0,176,39.0,3.0,8.1,20,-0.19
SITE011,1998,37.7,19.9,28.4,398.2,2140.0,6750,0,177,40.0,3.4,8.4,44,-0.14
SITE011,1999,37.7,19.9,28.4,138.7,2201.0,6745,0,176,37.0,3.2,8.8,-50,-0.15
SITE011,2000,37.7,19.9,28.5,95.1,2213.0,6761,0,177,36.0,2.9,9.0,-66,-0.11
SITE011,2001,37.8,19.9,28.5,129.6,2205.0,6763,0,177,37.0,3.5,8.7,-53,-0.1
SITE011,2002,37.8,19.9,28.5,249.9,2177.0,6767,0,178,38.0,3.0,8.6,-9,-0.09
SITE011,2003,37.7,19.9,28.4,291.8,2164.0,6742,0,176,39.0,3.7,8.3,6,-0.16
SITE011,2004,37.7,19.9,28.4,267.5,2171.0,6751,0,177,38.0,3.2,8.5,-3,-0.14
SITE011,2005,37.6,19.8,28.3,174.5,2189.0,6719,0,175,38.0,3.4,8.6,-37,-0.23
SITE011,2006,37.6,19.8,28.3,319.4,2154.0,6714,0,175,39.0,3.1,8.4,16,-0.24
SITE011,2007,37.6,19.8,28.3,761.7,2051.0,6720,0,175,44.0,2.9,7.4,176,-0.23
SITE011,2008,37.6,19.8,28.4,139.6,2197.0,6724,0,175,37.0,3.3,8.7,-49,-0.21
SITE011,2009,37.8,19.9,28.5,178.7,2194.0,6765,0,177,37.0,3.0,8.8,-35,-0.09
SITE011,2010,37.9,20.0,28.6,259.5,2180.0,6799,0,179,38.0,3.1,8.6,-6,0.01
SITE011,2011,37.9,20.0,28.6,180.7,2199.0,6803,0,179,37.0,3.1,8.9,-35,0.02
SITE011,2012,37.9,20.1,28.6,268.0,2181.0,6821,0,180,38.0,3.4,8.8,-3,0.07
SITE011,2013,38.0,20.2,28.7,315.1,2174.0,6852,0,182,38.0,3.1,8.4,14,0.16
SITE011,2014,38.0,20.2,28.7,388.5,2155.0,6844,0,182,39.0,2.9,8.3,41,0.14
SITE011,2015,37.9,20.1,28.7,180.7,2202.0,6828,0,181,37.0,3.1,8.9,-35,0.09
SITE011,2016,38.1,20.3,28.9,574.2,2118.0,6897,0,184,40.0,3.6,8.0,108,0.3
SITE011,2017,38.2,20.3,28.9,190.1,2211.0,6903,0,185,36.0,3.3,8.8,-31,0.31
SITE011,2018,38.2,20.4,28.9,225.6,2205.0,6922,0,186,36.0,3.2,8.6,-18,0.37
SITE011,2019,38.3,20.5,29.1,441.8,2158.0,6960,0,188,38.0,3.4,8.3,60,0.48
SITE011,2020,38.3,20.5,29.1,459.8,2154.0,6959,0,188,38.0,3.0,8.1,67,0.48
SITE011,2021,38.4,20.5,29.1,179.8,2223.0,6977,0,189,35.0,3.5,8.9,-35,0.53
SITE011,2022,38.4,20.5,29.1,230.7,2210.0,6968,0,188,35.0,3.1,8.8,-16,0.5
SITE011,2023,38.4,20.6,29.1,185.3,2224.0,6989,0,189,35.0,3.2,8.8,-33,0.56
SITE011,2024,38.5,20.6,29.2,228.7,2216.0,7008,0,190,35.0,3.3,8.7,-17,0.62
SITE012,1991,35.5,17.6,26.2,428.9,2078.0,5977,0,147,42.0,3.7,8.6,-17,-1.13
SITE012,1992,35.5,17.6,26.2,852.9,2029.0,5987,0,148,44.0,3.1,8.1,65,-1.1
SITE012,1993,35.6,17.6,26.2,526.1,2069.0,5993,0,148,42.0,3.0,8.7,2,-1.08
SITE012,1994,35.7,17.7,26.3,231.7,2109.0,6025,0,150,40.0,3.5,8.9,-55,-0.98
SITE012,1995,35.8,17.8,26.5,659.9,2063.0,6063,0,152,42.0,3.6,8.3,28,-0.86
SITE012,1996,36.0,18.0,26.6,496.6,2091.0,6115,0,155,41.0,3.0,8.7,-4,-0.69
SITE012,1997,36.1,18.1,26.7,384.6,2109.0,6148,0,156,40.0,3.2,8.6,-25,-0.59
SITE012,1998,36.2,18.2,26.8,358.9,2118.0,6187,0,158,39.0,3.1,8.7,-30,-0.47
SITE012,1999,36.3,18.3,27.0,321.9,2129.0,6226,0,160,38.0,3.2,8.7,-38,-0.34
SITE012,2000,36.5,18.5,27.1,273.1,2142.0,6273,0,163,37.0,3.3,8.7,-47,-0.2
SITE012,2001,36.4,18.4,27.1,638.6,2094.0,6256,0,162,40.0,3.6,8.4,24,-0.25
SITE012,2002,36.5,18.6,27.2,470.0,2120.0,6293,0,164,38.0,3.5,8.5,-9,-0.13
SITE012,2003,36.5,18.6,27.2,264.8,2146.0,6296,0,164,37.0,3.2,8.7,-49,-0.12
SITE012,2004,36.6,18.7,27.3,590.2,2110.0,6323,0,165,39.0,3.2,8.6,14,-0.04
SITE012,2005,36.6,18.7,27.3,402.0,2135.0,6331,0,166,37.0,3.3,8.5,-22,-0.01
SITE012,2006,36.7,18.8,27.4,456.8,2132.0,6362,0,168,37.0,3.5,8.6,-11,0.08
SITE012,2007,36.8,18.9,27.5,789.3,2095.0,6388,0,169,39.0,3.3,8.3,53,0.17
SITE012,2008,36.8,18.9,27.5,486.1,2134.0,6395,0,169,37.0,3.2,8.8,-6,0.19
SITE012,2009,36.9,18.9,27.5,783.9,2099.0,6409,0,170,39.0,3.1,8.3,52,0.23
SITE012,2010,37.0,19.0,27.6,439.7,2145.0,6432,0,171,36.0,3.5,8.6,-15,0.31
SITE012,2011,37.0,19.1,27.7,159.3,2184.0,6460,0,173,34.0,3.1,9.0,-69,0.39
SITE012,2012,37.1,19.2,27.8,184.4,2185.0,6485,0,174,34.0,3.1,8.9,-64,0.47
SITE012,2013,37.1,19.2,27.8,317.7,2168.0,6487,0,174,35.0,3.0,8.8,-38,0.48
SITE012,2014,37.2,19.3,27.9,542.8,2145.0,6517,0,176,36.0,3.2,8.6,5,0.57
SITE012,2015,37.2,19.2,27.9,389.1,2163.0,6510,0,175,35.0,3.2,8.6,-25,0.55
SITE012,2016,37.1,19.2,27.8,286.5,2172.0,6486,0,174,35.0,3.4,9.0,-44,0.47
SITE012,2017,37.2,19.2,27.8,434.6,2157.0,6506,0,175,35.0,2.9,8.4,-16,0.54
SITE012,2018,37.2,19.2,27.9,426.8,2158.0,6507,0,175,35.0,3.5,8.6,-17,0.54
SITE012,2019,37.1,19.1,27.8,979.3,2084.0,6477,0,174,39.0,3.1,8.0,90,0.45
SITE012,2020,37.1,19.1,27.7,708.9,2117.0,6472,0,173,37.0,3.6,8.2,37,0.43
SITE012,2021,37.1,19.2,27.8,445.7,2152.0,6485,0,174,36.0,3.1,8.7,-14,0.47
SITE012,2022,37.1,19.1,27.7,323.4,2165.0,6472,0,173,35.0,3.4,8.7,-37,0.43
SITE012,2023,37.2,19.3,27.9,396.6,2163.0,6518,0,176,35.0,3.1,8.9,-23,0.58
SITE012,2024,37.3,19.3,27.9,295.9,2178.0,6536,0,177,34.0,2.7,8.8,-43,0.63
SITE013,1991,38.7,21.5,29.8,161.4,2211.0,7228,0,181,39.0,3.3,8.4,-26,-0.48
SITE013,1992,38.6,21.5,29.7,110.8,2223.0,7202,0,180,39.0,3.0,8.8,-49,-0.55
SITE013,1993,38.6,21.5,29.7,242.2,2184.0,7211,0,180,40.0,3.8,8.5,11,-0.53
SITE013,1994,38.7,21.6,29.8,199.1,2200.0,7234,0,182,40.0,3.2,8.4,-9,-0.46
SITE013,1995,38.8,21.6,29.9,220.1,2198.0,7269,0,183,39.0,3.2,8.8,0,-0.37
SITE013,1996,38.8,21.6,29.9,433.8,2133.0,7262,0,183,42.0,3.2,8.1,98,-0.39
SITE013,1997,38.9,21.7,30.0,359.5,2160.0,7299,0,185,41.0,3.1,7.9,64,-0.29
SITE013,1998,38.9,21.7,30.0,167.0,2218.0,7299,0,185,38.0,3.1,8.7,-24,-0.29
SITE013,1999,38.9,21.8,30.0,175.6,2218.0,7322,0,186,38.0,3.1,8.7,-20,-0.22
SITE013,2000,39.0,21.9,30.1,153.1,2230.0,7363,0,188,38.0,2.8,8.8,-30,-0.12
SITE013,2001,39.0,21.8,30.1,201.7,2213.0,7339,0,187,38.0,3.6,8.6,-8,-0.18
SITE013,2002,38.9,21.8,30.0,228.9,2202.0,7316,0,186,39.0,3.1,8.3,5,-0.24
SITE013,2003,39.0,21.9,30.1,309.6,2181.0,7344,0,187,40.0,3.0,8.2,41,-0.16
SITE013,2004,38.9,21.8,30.0,164.9,2220.0,7312,0,186,38.0,3.1,8.8,-25,-0.25
SITE013,2005,39.1,22.0,30.2,160.0,2231.0,7385,0,189,37.0,2.8,8.6,-27,-0.06
SITE013,2006,39.1,22.0,30.2,186.0,2225.0,7398,0,190,38.0,3.3,8.5,-15,-0.02
SITE013,2007,39.2,22.0,30.3,283.4,2197.0,7413,0,191,39.0,3.3,8.4,29,0.02
SITE013,2008,39.2,22.1,30.3,210.8,2221.0,7426,0,191,38.0,2.7,8.8,-4,0.06
SITE013,2009,39.2,22.1,30.3,120.5,2250.0,7438,0,192,36.0,3.3,8.7,-45,0.09
SITE013,2010,39.3,22.2,30.4,154.5,2242.0,7462,0,193,37.0,3.1,8.7,-29,0.15
SITE013,2011,39.3,22.2,30.4,155.3,2243.0,7468,0,194,36.0,3.2,8.5,-29,0.17
SITE013,2012,39.2,22.1,30.3,263.7,2206.0,7438,0,192,38.0,3.0,8.5,20,0.09
SITE013,2013,39.3,22.2,30.4,155.2,2242.0,7458,0,193,37.0,3.0,8.9,-29,0.14
SITE013,2014,39.3,22.2,30.4,227.2,2220.0,7460,0,193,38.0,3.2,8.7,4,0.15
SITE013,2015,39.3,22.1,30.3,128.6,2248.0,7442,0,192,36.0,2.9,8.8,-41,0.1
SITE013,2016,39.3,22.2,30.4,162.2,2240.0,7459,0,193,37.0,2.9,8.8,-26,0.15
SITE013,2017,39.5,22.3,30.6,123.9,2259.0,7519,0,196,35.0,3.6,8.7,-43,0.31
SITE013,2018,39.5,22.4,30.6,119.1,2263.0,7538,0,197,35.0,3.0,8.8,-46,0.36
SITE013,2019,39.6,22.5,30.7,250.4,2226.0,7567,0,199,37.0,3.1,8.6,14,0.44
SITE013,2020,39.6,22.5,30.7,277.6,2219.0,7576,0,199,37.0,3.0,8.4,27,0.46
SITE013,2021,39.6,22.5,30.7,117.3,2269.0,7582,0,199,35.0,3.0,8.8,-46,0.48
SITE013,2022,39.6,22.4,30.7,181.8,2247.0,7566,0,199,36.0,2.7,9.0,-17,0.43
SITE013,2023,39.6,22.5,30.7,185.7,2247.0,7572,0,199,36.0,2.9,8.7,-15,0.45
SITE013,2024,39.7,22.6,30.8,416.9,2181.0,7615,0,201,38.0,3.3,8.1,90,0.57
SITE014,1991,38.5,20.7,29.2,186.3,2215.0,7028,0,175,41.0,3.1,8.2,6,-0.72
SITE014,1992,38.6,20.8,29.4,88.5,2260.0,7089,0,179,39.0,3.5,9.0,-49,-0.56
SITE014,1993,38.7,20.9,29.5,214.4,2216.0,7118,0,180,41.0,2.8,8.8,23,-0.47
SITE014,1994,38.7,20.9,29.5,121.0,2252.0,7122,0,180,39.0,2.9,8.4,-31,-0.46
SITE014,1995,38.8,21.0,29.5,127.0,2251.0,7134,0,181,39.0,3.0,8.8,-27,-0.43
SITE014,1996,38.7,21.0,29.5,186.3,2228.0,7132,0,181,40.0,3.1,8.7,6,-0.44
SITE014,1997,38.8,21.0,29.6,181.4,2233.0,7154,0,182,40.0,2.9,8.4,4,-0.38
SITE014,1998,38.8,21.0,29.5,232.0,2214.0,7152,0,182,41.0,3.4,8.1,33,-0.38
SITE014,1999,38.7,20.9,29.5,160.8,2238.0,7128,0,181,40.0,3.2,8.7,-8,-0.45
SITE014,2000,38.8,21.0,29.5,104.9,2260.0,7136,0,181,39.0,3.2,8.9,-40,-0.43
SITE014,2001,38.8,21.0,29.6,128.1,2254.0,7156,0,182,39.0,3.2,8.6,-27,-0.37
SITE014,2002,38.8,21.0,29.5,171.8,2235.0,7139,0,181,40.0,3.0,8.7,-2,-0.42
SITE014,2003,38.8,21.0,29.5,261.8,2202.0,7148,0,182,41.0,2.6,8.1,50,-0.39
SITE014,2004,38.9,21.1,29.7,171.9,2241.0,7189,0,184,39.0,3.3,8.4,-2,-0.28
SITE014,2005,38.9,21.1,29.7,190.4,2236.0,7204,0,185,39.0,3.5,8.4,9,-0.24
SITE014,2006,39.0,21.2,29.7,173.2,2245.0,7221,0,185,39.0,3.2,8.5,-1,-0.19
SITE014,2007,39.0,21.2,29.7,224.0,2225.0,7216,0,185,40.0,3.0,8.3,28,-0.21
SITE014,2008,39.0,21.2,29.7,68.5,2285.0,7219,0,185,37.0,2.8,8.8,-61,-0.2
SITE014,2009,39.1,21.3,29.9,174.1,2251.0,7270,0,188,38.0,2.9,8.6,0,-0.06
SITE014,2010,39.2,21.5,30.0,172.3,2257.0,7314,0,190,38.0,3.0,8.3,-2,0.06
SITE014,2011,39.3,21.5,30.0,163.4,2262.0,7323,0,191,37.0,3.2,8.4,-7,0.09
SITE014,2012,39.4,21.6,30.1,245.1,2236.0,7370,0,193,38.0,3.5,8.4,40,0.22
SITE014,2013,39.4,21.6,30.2,316.9,2210.0,7385,0,194,39.0,3.6,8.2,81,0.26
SITE014,2014,39.6,21.8,30.3,143.0,2285.0,7442,0,197,36.0,2.9,8.6,-18,0.41
SITE014,2015,39.6,21.8,30.4,98.4,2304.0,7454,0,198,35.0,3.0,9.0,-44,0.45
SITE014,2016,39.8,22.0,30.5,171.2,2282.0,7500,0,200,36.0,3.3,8.7,-2,0.57
SITE014,2017,39.8,22.0,30.5,87.0,2315.0,7501,0,200,34.0,3.3,8.8,-50,0.57
SITE014,2018,39.8,22.0,30.5,121.3,2303.0,7512,0,201,35.0,2.8,8.9,-31,0.6
SITE014,2019,39.8,22.0,30.5,146.1,2293.0,7511,0,201,35.0,3.7,8.6,-16,0.6
SITE014,2020,39.9,22.1,30.6,112.9,2311.0,7546,0,202,34.0,3.0,8.7,-35,0.7
SITE014,2021,39.8,22.0,30.6,111.2,2308.0,7522,0,201,34.0,3.5,8.8,-36,0.63
SITE014,2022,39.8,22.0,30.6,180.6,2282.0,7527,0,201,36.0,3.3,8.5,3,0.65
SITE014,2023,39.8,22.0,30.5,58.6,2327.0,7510,0,200,34.0,2.9,8.9,-67,0.6
SITE014,2024,39.8,22.1,30.6,190.8,2279.0,7533,0,202,36.0,3.1,8.6,9,0.66
SITE015,1991,37.3,19.4,28.0,378.8,2153.0,6599,0,171,41.0,2.7,8.3,32,-0.41
SITE015,1992,37.3,19.3,28.0,294.0,2170.0,6583,0,170,40.0,3.2,8.7,3,-0.46
SITE015,1993,37.3,19.3,28.0,311.3,2166.0,6585,0,170,40.0,3.3,8.3,9,-0.45
SITE015,1994,37.2,19.2,27.8,149.3,2198.0,6548,0,169,39.0,3.6,8.8,-48,-0.56
SITE015,1995,37.2,19.3,27.9,285.7,2168.0,6555,0,169,40.0,3.4,8.6,0,-0.54
SITE015,1996,37.2,19.3,27.9,138.7,2203.0,6567,0,170,38.0,3.0,8.9,-52,-0.5
SITE015,1997,37.2,19.3,27.9,537.5,2112.0,6564,0,169,43.0,3.2,8.1,88,-0.51
SITE015,1998,37.2,19.3,27.9,405.8,2142.0,6562,0,169,41.0,3.2,8.1,42,-0.52
SITE015,1999,37.2,19.2,27.9,128.7,2203.0,6553,0,169,39.0,3.5,8.9,-55,-0.55
SITE015,2000,37.3,19.3,27.9,232.2,2184.0,6579,0,170,39.0,3.5,8.7,-19,-0.47
SITE015,2001,37.2,19.3,27.9,157.0,2199.0,6568,0,170,39.0,3.6,9.0,-45,-0.5
SITE015,2002,37.3,19.3,27.9,237.9,2182.0,6574,0,170,39.0,3.4,8.5,-17,-0.48
SITE015,2003,37.5,19.5,28.1,419.1,2150.0,6647,0,174,40.0,3.1,8.3,47,-0.27
SITE015,2004,37.6,19.6,28.3,373.2,2167.0,6688,0,176,39.0,4.1,8.7,30,-0.14
SITE015,2005,37.7,19.7,28.4,148.0,2223.0,6719,0,178,37.0,3.2,8.8,-48,-0.05
SITE015,2006,37.7,19.8,28.4,417.3,2162.0,6726,0,178,40.0,3.1,8.2,46,-0.03
SITE015,2007,37.8,19.8,28.4,658.9,2109.0,6746,0,179,42.0,3.0,7.9,130,0.03
SITE015,2008,37.8,19.8,28.4,335.0,2184.0,6748,0,179,38.0,3.4,8.6,17,0.03
SITE015,2009,37.8,19.9,28.5,226.8,2210.0,6756,0,180,37.0,3.1,8.6,-21,0.06
SITE015,2010,37.9,19.9,28.5,175.0,2225.0,6778,0,181,36.0,3.1,8.8,-39,0.12
SITE015,2011,37.9,20.0,28.6,215.0,2218.0,6797,0,182,37.0,3.5,8.7,-25,0.18
SITE015,2012,37.9,19.9,28.6,250.1,2209.0,6785,0,181,37.0,3.2,8.6,-13,0.14
SITE015,2013,38.0,20.1,28.7,144.3,2240.0,6836,0,184,35.0,3.8,9.0,-50,0.29
SITE015,2014,38.1,20.2,28.8,230.8,2224.0,6862,0,185,36.0,3.2,8.5,-19,0.37
SITE015,2015,38.1,20.2,28.8,174.1,2239.0,6873,0,186,35.0,3.2,9.0,-39,0.4
SITE015,2016,38.1,20.2,28.8,432.7,2177.0,6859,0,185,38.0,4.0,7.9,51,0.36
